"","aru_id","plot","date","distance","class","percent.cover","all.flower.count","canopy_height_top","observer","notes"
"642","ARUQ3","W",2024-08-04,5,"Salix Reticulata",65,17,1,"EB",NA
"643","ARUQ3","W",2024-08-04,5,"Lichen",2,2,1,"EB",NA
"644","ARUQ3","W",2024-08-04,5,"Lupine",5,3,84,"EB",NA
"645","ARUQ3","W",2024-08-04,5,"xxxlitter",2,2,1,"EB",NA
"646","ARUQ3","W",2024-08-04,5,"Dryas",32,14,1,"EB",NA
"647","ARUQ3","W",2024-08-04,5,"Oxytropis",3,3,1,"EB",NA
"648","ARUQ3","W",2024-08-04,5,"Astragalus",2,22,1,"EB",NA
"649","ARUQ3","W",2024-08-04,5,"Pedicularis Capitata",1,2,1,"EB",NA
"650","ARUQ3","W",2024-08-04,5,"Salix Arctica",1,2,1,"EB",NA
"651","ARUQ3","W",2024-08-04,5,"Graminoid/horsetails",1,2,18,"EB",NA
"652","ARUQ9","N",2024-08-04,5,"Dryas",17,2,1,"EB","Appears to have stopped recording"
"653","ARUQ9","N",2024-08-04,5,"Petasites frigidus",21,2,12,"EB",NA
"654","ARUQ9","N",2024-08-04,5,"Castilleja",3,3,1,"EB",NA
"655","ARUQ9","N",2024-08-04,5,"Lupine",4,3,1,"EB",NA
"656","ARUQ9","N",2024-08-04,5,"Salix Arctica",8,2,1,"EB",NA
"657","ARUQ9","N",2024-08-04,5,"xxxlitter",9,2,1,"EB",NA
"658","ARUQ9","N",2024-08-04,5,"Graminoid/horsetails",46,2,1,"EB",NA
"659","ARUQ9","N",2024-08-04,5,"Astragalus",2,2,1,"EB",NA
"660","ARUQ9","N",2024-08-04,5,"Polygonum bistorta",1,2,1,"EB",NA
"661","ARUQ9","N",2024-08-04,5,"Oxytropis",1,3,1,"EB",NA
"662","ARUQ9","N",2024-08-04,5,"Stellaria",1,14,1,"EB",NA
"663","ARUQ9","N",2024-08-04,5,"Senecio",1,2,1,"EB",NA
"664","ARUQ9","N",2024-08-04,5,"Saxifrage",2,2,1,"EB",NA
"665","ARUQ9","W",2024-08-04,5,"Dryas",43,27,1,"EB",NA
"666","ARUQ9","W",2024-08-04,5,"Salix Arctica",13,2,1,"EB",NA
"667","ARUQ9","W",2024-08-04,5,"Petasites frigidus",10,2,90,"EB",NA
"668","ARUQ9","W",2024-08-04,5,"Graminoid/horsetails",3,2,23,"EB",NA
"669","ARUQ9","W",2024-08-04,5,"Lupine",14,14,1,"EB",NA
"670","ARUQ9","W",2024-08-04,5,"xxxmoss",8,2,1,"EB",NA
"671","ARUQ9","W",2024-08-04,5,"xxxlitter",15,2,1,"EB",NA
"672","ARUQ9","W",2024-08-04,5,"Stellaria",1,3,1,"EB",NA
"673","ARUQ9","S",2024-08-04,5,"Salix Arctica",17,2,1,"EB",NA
"674","ARUQ9","S",2024-08-04,5,"Polygonum viviparum",5,25,1,"EB",NA
"675","ARUQ9","S",2024-08-04,5,"Lupine",14,2,1,"EB",NA
"676","ARUQ9","S",2024-08-04,5,"Graminoid/horsetails",21,2,1,"EB",NA
"677","ARUQ9","S",2024-08-04,5,"L. Glauca",2,3,1,"EB",NA
"678","ARUQ9","S",2024-08-04,5,"Saxifrage",4,14,46,"EB","One large stif stemmed"
"679","ARUQ9","S",2024-08-04,5,"Stellaria",1,22,1,"EB",NA
"680","ARUQ9","S",2024-08-04,5,"Astragalus",3,3,1,"EB",NA
"681","ARUQ9","S",2024-08-04,5,"Oxytropis",1,2,1,"EB",NA
"682","ARUQ9","S",2024-08-04,5,"otherforb",3,2,1,"EB",NA
"683","ARUQ9","S",2024-08-04,5,"Monkshood",2,2,1,"EB",NA
"684","ARUQ9","S",2024-08-04,5,"xxxmoss",14,2,1,"EB",NA
"685","ARUQ9","S",2024-08-04,5,"xxxlitter",14,2,1,"EB",NA
"686","ARUQ9","S",2024-08-04,5,"Dryas",7,2,1,"EB",NA
"687","ARUQ9","S",2024-08-04,5,"Senecio",1,2,1,"EB",NA
"688","ARUQ9","E",2024-08-04,5,"Dryas",29,6,1,"EB",NA
"689","ARUQ9","E",2024-08-04,5,"Lupine",30,2,95,"EB",NA
"690","ARUQ9","E",2024-08-04,5,"Graminoid/horsetails",38,2,71,"EB",NA
"691","ARUQ9","E",2024-08-04,5,"Petasites frigidus",8,2,1,"EB",NA
"692","ARUQ9","E",2024-08-04,5,"Salix Reticulata",10,30,1,"EB",NA
"693","ARUQ9","E",2024-08-04,5,"Salix Arctica",5,2,1,"EB",NA
"694","ARUQ9","E",2024-08-04,5,"Astragalus",3,2,1,"EB",NA
"695","ARUQ9","E",2024-08-04,5,"Polygonum viviparum",2,14,1,"EB",NA
"696","ARUQ9","E",2024-08-04,5,"Pedicularis Capitata",1,3,1,"EB",NA
"697","ARUQ9","E",2024-08-04,5,"Saxifrage",1,2,1,"EB",NA
"698","ARUQ9","E",2024-08-04,5,"Stellaria",2,3,1,"EB",NA
"699","ARUQ9","E",2024-08-04,5,"xxxlitter",3,2,1,"EB",NA
"700","ARUQ9","Core",2024-08-04,0,"Lupine",31,14,1,"EB",NA
"701","ARUQ9","Core",2024-08-04,0,"Petasites frigidus",18,2,3,"EB",NA
"702","ARUQ9","Core",2024-08-04,0,"Salix Arctica",41,21,1,"EB",NA
"703","ARUQ9","Core",2024-08-04,0,"Graminoid/horsetails",5,2,56,"EB",NA
"704","ARUQ9","Core",2024-08-04,0,"Pedicularis Vertisilata",3,21,1,"EB",NA
"705","ARUQ9","Core",2024-08-04,0,"Pedicularis spp",1,2,1,"EB",NA
"706","ARUQ9","Core",2024-08-04,0,"Astragalus",8,14,1,"EB",NA
"707","ARUQ9","Core",2024-08-04,0,"Oxytropis",9,21,1,"EB",NA
"708","ARUQ9","Core",2024-08-04,0,"Dryas",2,3,1,"EB",NA
"709","ARUQ9","Core",2024-08-04,0,"xxxlitter",9,2,1,"EB",NA
"710","ARUQ10","Core",2024-08-04,0,"Cassiope tetragona",38,26,1,"EB",NA
"711","ARUQ10","Core",2024-08-04,0,"Lupine",4,21,1,"EB",NA
"712","ARUQ10","Core",2024-08-04,0,"Pedicularis Capitata",11,30,1,"EB",NA
"713","ARUQ10","Core",2024-08-04,0,"Salix Pulchra",13,5,1,"EB",NA
"714","ARUQ10","Core",2024-08-04,0,"Pyrola grandiflora",5,3,1,"EB",NA
"715","ARUQ10","Core",2024-08-04,0,"Graminoid/horsetails",14,2,88,"EB",NA
"716","ARUQ10","Core",2024-08-04,0,"Salix Reticulata",42,14,1,"EB",NA
"717","ARUQ10","Core",2024-08-04,0,"Polygonum viviparum",5,29,20,"EB",NA
"718","ARUQ10","Core",2024-08-04,0,"Polygonum bistorta",2,2,1,"EB",NA
"719","ARUQ10","Core",2024-08-04,0,"Oxytropis",1,2,1,"EB",NA
"720","ARUQ10","N",2024-08-04,5,"Polygonum bistorta",12,22,34,"EB",NA
"721","ARUQ10","N",2024-08-04,5,"xxxlitter",22,2,1,"EB",NA
"722","ARUQ10","N",2024-08-04,5,"Graminoid/horsetails",17,2,86,"EB",NA
"723","ARUQ10","N",2024-08-04,5,"Lupine",3,2,1,"EB",NA
"724","ARUQ10","N",2024-08-04,5,"Salix Pulchra",9,2,1,"EB",NA
"725","ARUQ10","N",2024-08-04,5,"Salix Reticulata",11,2,1,"EB",NA
"726","ARUQ10","N",2024-08-04,5,"Pyrola grandiflora",NA,1,1,"EB",NA
"727","ARUQ10","N",2024-08-04,5,"Pedicularis Capitata",1,2,1,"EB",NA
"728","ARUQ10","N",2024-08-04,5,"Dryas",4,21,1,"EB",NA
"729","ARUQ10","N",2024-08-04,5,"Pedicularis spp",1,3,1,"EB",NA
"730","ARUQ10","N",2024-08-04,5,"Saxifrage",1,2,1,"EB",NA
"731","ARUQ10","N",2024-08-04,5,"Stellaria",NA,25,1,"EB",NA
"732","ARUQ10","N",2024-08-04,5,"Polygonum viviparum",1,14,1,"EB",NA
"733","ARUQ10","N",2024-08-04,5,"xxxmoss",7,2,1,"EB",NA
"734","ARUQ10","N",2024-08-04,5,"xxxbareground",34,2,1,"EB",NA
"735","ARUQ10","N",2024-08-04,5,"Salix Other",1,2,1,"EB",NA
"736","ARUQ10","E",2024-08-04,5,"Salix Reticulata",17,2,1,"EB",NA
"737","ARUQ10","E",2024-08-04,5,"xxxlitter",9,2,1,"EB",NA
"738","ARUQ10","E",2024-08-04,5,"xxxmoss",9,2,1,"EB",NA
"739","ARUQ10","E",2024-08-04,5,"Graminoid/horsetails",8,2,1,"EB",NA
"740","ARUQ10","E",2024-08-04,5,"Salix Pulchra",2,2,1,"EB",NA
"741","ARUQ10","E",2024-08-04,5,"Salix Other",4,3,1,"EB",NA
"742","ARUQ10","E",2024-08-04,5,"Dryas",9,14,1,"EB",NA
"743","ARUQ10","E",2024-08-04,5,"Saxifrage",8,14,1,"EB","Nelsonii"
"744","ARUQ10","E",2024-08-04,5,"Senecio",1,3,1,"EB","Maybe saxifrage"
"745","ARUQ10","E",2024-08-04,5,"Artemisia",2,21,1,"EB",NA
"746","ARUQ10","E",2024-08-04,5,"Pyrola grandiflora",1,2,1,"EB",NA
"747","ARUQ10","E",2024-08-04,5,"otherforb",6,2,1,"EB","Sauceria "
"748","ARUQ10","E",2024-08-04,5,"Pedicularis Capitata",3,21,1,"EB",NA
"749","ARUQ10","E",2024-08-04,5,"Lupine",1,2,1,"EB",NA
"750","ARUQ10","E",2024-08-04,5,"Polygonum bistorta",2,14,1,"EB",NA
"751","ARUQ10","E",2024-08-04,5,"Stellaria",1,27,1,"EB",NA
"752","ARUQ10","S",2024-08-04,5,"Cassiope tetragona",20,26,1,"EB",NA
"753","ARUQ10","S",2024-08-04,5,"Artemisia",5,3,53,"EB",NA
"754","ARUQ10","S",2024-08-04,5,"Pedicularis Capitata",12,3,1,"EB",NA
"755","ARUQ10","S",2024-08-04,5,"Salix Reticulata",18,25,1,"EB",NA
"756","ARUQ10","S",2024-08-04,5,"xxxmoss",7,2,1,"EB",NA
"757","ARUQ10","S",2024-08-04,5,"xxxlitter",21,2,1,"EB",NA
"758","ARUQ10","S",2024-08-04,5,"Graminoid/horsetails",12,2,69,"EB",NA
"759","ARUQ10","S",2024-08-04,5,"Salix Pulchra",10,21,1,"EB",NA
"760","ARUQ10","S",2024-08-04,5,"Pyrola grandiflora",1,2,1,"EB",NA
"761","ARUQ10","S",2024-08-04,5,"Dryas",8,14,1,"EB",NA
"762","ARUQ10","W",2024-08-04,5,"Salix Pulchra",77,14,1,"EB",NA
"763","ARUQ10","W",2024-08-04,5,"Salix Reticulata",15,14,1,"EB",NA
"764","ARUQ10","W",2024-08-04,5,"xxxmoss",7,2,1,"EB",NA
"765","ARUQ10","W",2024-08-04,5,"Polygonum bistorta",2,22,45,"EB",NA
"766","ARUQ10","W",2024-08-04,5,"Polygonum viviparum",1,3,1,"EB",NA
"767","ARUQ10","W",2024-08-04,5,"Lupine",4,3,1,"EB",NA
"768","ARUQ10","W",2024-08-04,5,"Dryas",1,3,1,"EB",NA
"769","ARUQ10","W",2024-08-04,5,"Astragalus",1,2,1,"EB",NA
"770","ARUQ10","W",2024-08-04,5,"Stellaria",1,3,1,"EB",NA
"771","ARUQ10","W",2024-08-04,5,"otherforb",3,2,1,"EB","Img_4881"
"772","ARUQ10","W",2024-08-04,5,"Pyrola grandiflora",2,2,1,"EB",NA
"773","ARUQ10","W",2024-08-04,5,"otherforb",1,3,1,"EB","Valeria"
"774","ARUQ7","Core",2024-08-05,0,"Salix Arctica",29,3,1,"EB",NA
"775","ARUQ7","Core",2024-08-05,0,"Oxytropis",19,2,1,"EB",NA
"776","ARUQ7","Core",2024-08-05,0,"Lupine",21,14,1,"EB",NA
"777","ARUQ7","Core",2024-08-05,0,"Dryas",21,13,1,"EB",NA
"778","ARUQ7","Core",2024-08-05,0,"Pedicularis Capitata",6,14,1,"EB",NA
"779","ARUQ7","Core",2024-08-05,0,"Pedicularis spp",2,14,1,"EB",NA
"780","ARUQ7","Core",2024-08-05,0,"Graminoid/horsetails",9,2,1,"EB",NA
"781","ARUQ7","Core",2024-08-05,0,"xxxlitter",4,2,1,"EB",NA
"782","ARUQ7","Core",2024-08-05,0,"Astragalus",4,3,1,"EB",NA
"783","ARUQ7","Core",2024-08-05,0,"Stellaria",1,14,1,"EB",NA
"784","ARUQ7","N",2024-08-05,5,"xxxlitter",28,2,1,"EB",NA
"785","ARUQ7","N",2024-08-05,5,"xxxmoss",1,2,1,"EB",NA
"786","ARUQ7","N",2024-08-05,5,"Salix Arctica",12,3,89,"EB",NA
"787","ARUQ7","N",2024-08-05,5,"Oxytropis",5,2,1,"EB","Nigresence"
"788","ARUQ7","N",2024-08-05,5,"Graminoid/horsetails",3,2,14,"EB",NA
"789","ARUQ7","N",2024-08-05,5,"Dryas",65,22,1,"EB",NA
"790","ARUQ7","N",2024-08-05,5,"Lupine",1,2,1,"EB",NA
"791","ARUQ7","N",2024-08-05,5,"Astragalus",1,2,1,"EB",NA
"792","ARUQ7","E",2024-08-05,5,"xxxmoss",12,2,1,"EB",NA
"793","ARUQ7","E",2024-08-05,5,"xxxlitter",14,2,1,"EB",NA
"794","ARUQ7","E",2024-08-05,5,"Salix Arctica",13,14,1,"EB",NA
"795","ARUQ7","E",2024-08-05,5,"Lupine",20,14,5,"EB",NA
"796","ARUQ7","E",2024-08-05,5,"Polygonum viviparum",1,21,1,"EB",NA
"797","ARUQ7","E",2024-08-05,5,"Dryas",9,21,1,"EB",NA
"798","ARUQ7","E",2024-08-05,5,"Pedicularis Capitata",8,21,1,"EB",NA
"799","ARUQ7","E",2024-08-05,5,"Oxytropis",1,14,1,"EB",NA
"800","ARUQ7","E",2024-08-05,5,"otherforb",1,2,102,"EB",NA
"801","ARUQ7","E",2024-08-05,5,"Astragalus",2,2,1,"EB",NA
"802","ARUQ7","E",2024-08-05,5,"Graminoid/horsetails",7,2,48,"EB",NA
"803","ARUQ7","E",2024-08-05,5,"Stellaria",1,14,1,"EB",NA
"804","ARUQ7","S",2024-08-05,5,"Salix Reticulata",27,12,1,"EB",NA
"805","ARUQ7","S",2024-08-05,5,"Lupine",32,21,17,"EB",NA
"806","ARUQ7","S",2024-08-05,5,"Dryas",23,32,1,"EB",NA
"807","ARUQ7","S",2024-08-05,5,"Graminoid/horsetails",6,2,65,"EB",NA
"808","ARUQ7","S",2024-08-05,5,"Salix Arctica",13,14,1,"EB",NA
"809","ARUQ7","S",2024-08-05,5,"Pedicularis Capitata",2,2,1,"EB",NA
"810","ARUQ7","S",2024-08-05,5,"Senecio",1,3,1,"EB",NA
"811","ARUQ7","S",2024-08-05,5,"Astragalus",3,2,1,"EB",NA
"812","ARUQ7","W",2024-08-05,5,"xxxlitter",18,2,1,"EB",NA
"813","ARUQ7","W",2024-08-05,5,"Salix Arctica",14,21,1,"EB",NA
"814","ARUQ7","W",2024-08-05,5,"Astragalus",10,14,1,"EB",NA
"815","ARUQ7","W",2024-08-05,5,"Pedicularis spp",3,2,1,"EB",NA
"816","ARUQ7","W",2024-08-05,5,"Pedicularis Capitata",2,3,1,"EB",NA
"817","ARUQ7","W",2024-08-05,5,"Graminoid/horsetails",3,2,28,"EB",NA
"818","ARUQ7","W",2024-08-05,5,"Dryas",79,24,1,"EB",NA
"819","ARUQ7","W",2024-08-05,5,"Lupine",3,2,91,"EB",NA
"820","ARUQ8","Core",2024-08-05,0,"Dryas",58,4,1,"EB",NA
"821","ARUQ8","Core",2024-08-05,0,"xxxmoss",2,2,1,"EB",NA
"822","ARUQ8","Core",2024-08-05,0,"Astragalus",8,21,1,"EB",NA
"823","ARUQ8","Core",2024-08-05,0,"Oxytropis",15,14,1,"EB",NA
"824","ARUQ8","Core",2024-08-05,0,"Salix Arctica",14,2,1,"EB",NA
"825","ARUQ8","Core",2024-08-05,0,"Stellaria",1,14,1,"EB",NA
"826","ARUQ8","Core",2024-08-05,0,"Pedicularis spp",2,3,25,"EB",NA
"827","ARUQ8","Core",2024-08-05,0,"Graminoid/horsetails",3,2,1,"EB",NA
"828","ARUQ8","Core",2024-08-05,0,"Polygonum viviparum",1,3,1,"EB",NA
"829","ARUQ8","N",2024-08-05,5,"Castilleja",1,3,6,"EB",NA
"830","ARUQ8","N",2024-08-05,5,"Dryas",82,30,1,"EB",NA
"831","ARUQ8","N",2024-08-05,5,"Oxytropis",7,2,1,"EB",NA
"832","ARUQ8","N",2024-08-05,5,"Graminoid/horsetails",4,2,1,"EB",NA
"833","ARUQ8","N",2024-08-05,5,"Petasites frigidus",4,2,1,"EB",NA
"834","ARUQ8","N",2024-08-05,5,"Polygonum viviparum",1,14,1,"EB",NA
"835","ARUQ8","N",2024-08-05,5,"Oxytropis",1,2,1,"EB",NA
"836","ARUQ8","N",2024-08-05,5,"Pedicularis spp",2,3,1,"EB",NA
"837","ARUQ8","N",2024-08-05,5,"Salix Arctica",12,2,1,"EB",NA
"838","ARUQ8","E",2024-08-05,5,"Salix Arctica",19,2,1,"EB",NA
"839","ARUQ8","E",2024-08-05,5,"xxxlitter",10,2,1,"EB",NA
"840","ARUQ8","E",2024-08-05,5,"Dryas",18,6,1,"EB",NA
"841","ARUQ8","E",2024-08-05,5,"Graminoid/horsetails",17,2,76,"EB",NA
"842","ARUQ8","E",2024-08-05,5,"xxxmoss",24,2,1,"EB",NA
"843","ARUQ8","E",2024-08-05,5,"Castilleja",2,2,1,"EB",NA
"844","ARUQ8","E",2024-08-05,5,"Polygonum viviparum",1,3,100,"EB",NA
"845","ARUQ8","E",2024-08-05,5,"Astragalus",1,2,1,"EB",NA
"846","ARUQ8","E",2024-08-05,5,"Pedicularis spp",1,2,1,"EB",NA
"847","ARUQ8","S",2024-08-05,5,"Graminoid/horsetails",17,2,57,"EB",NA
"848","ARUQ8","S",2024-08-05,5,"Castilleja",2,14,1,"EB",NA
"849","ARUQ8","S",2024-08-05,5,"xxxlitter",10,2,1,"EB",NA
"850","ARUQ8","S",2024-08-05,5,"Salix Arctica",13,2,1,"EB",NA
"851","ARUQ8","S",2024-08-05,5,"Pedicularis spp",4,21,16,"EB",NA
"852","ARUQ8","S",2024-08-05,5,"Oxytropis",6,2,1,"EB",NA
"853","ARUQ8","S",2024-08-05,5,"Pedicularis Vertisilata",5,14,1,"EB",NA
"854","ARUQ8","S",2024-08-05,5,"Astragalus",3,2,1,"EB",NA
"855","ARUQ8","S",2024-08-05,5,"Dryas",35,29,1,"EB",NA
"856","ARUQ8","S",2024-08-05,5,"Stellaria",1,14,1,"EB",NA
"857","ARUQ8","S",2024-08-05,5,"xxxmoss",5,2,1,"EB",NA
"858","ARUQ8","W",2024-08-05,5,"Salix Arctica",24,2,1,"EB",NA
"859","ARUQ8","W",2024-08-05,5,"Dryas",32,25,1,"EB",NA
"860","ARUQ8","W",2024-08-05,5,"Oxytropis",12,2,1,"EB",NA
"861","ARUQ8","W",2024-08-05,5,"Astragalus",2,14,1,"EB",NA
"862","ARUQ8","W",2024-08-05,5,"Stellaria",1,3,1,"EB",NA
"863","ARUQ8","W",2024-08-05,5,"Pedicularis Capitata",3,2,1,"EB",NA
"864","ARUQ8","W",2024-08-05,5,"Graminoid/horsetails",5,2,1,"EB",NA
"865","ARUQ8","W",2024-08-05,5,"Polygonum bistorta",3,2,1,"EB",NA
"866","ARUQ8","W",2024-08-05,5,"Polygonum viviparum",1,14,1,"EB",NA
"867","ARUQ8","W",2024-08-05,5,"xxxlitter",3,2,1,"EB",NA
"868","ARUQ6","Core",2024-08-05,0,"Oxytropis",21,7,1,"EB",NA
"869","ARUQ6","Core",2024-08-05,0,"Astragalus",3,21,1,"EB",NA
"870","ARUQ6","Core",2024-08-05,0,"Pedicularis Vertisilata",9,14,1,"EB",NA
"871","ARUQ6","Core",2024-08-05,0,"Pedicularis spp",3,21,1,"EB",NA
"872","ARUQ6","Core",2024-08-05,0,"Castilleja",4,3,21,"EB",NA
"873","ARUQ6","Core",2024-08-05,0,"Salix Arctica",37,21,1,"EB",NA
"874","ARUQ6","Core",2024-08-05,0,"xxxlitter",15,2,1,"EB",NA
"875","ARUQ6","Core",2024-08-05,0,"xxxmoss",5,2,1,"EB",NA
"876","ARUQ6","N",2024-08-05,5,"Astragalus",7,2,1,"EB",NA
"877","ARUQ6","N",2024-08-05,5,"Graminoid/horsetails",5,2,55,"EB",NA
"878","ARUQ6","N",2024-08-05,5,"Pedicularis Vertisilata",3,22,1,"EB",NA
"879","ARUQ6","N",2024-08-05,5,"Saxifrage",8,21,1,"EB",NA
"880","ARUQ6","N",2024-08-05,5,"Polygonum viviparum",3,27,11,"EB",NA
"881","ARUQ6","N",2024-08-05,5,"otherforb",1,14,1,"EB","Purple flower pointy leaves"
"882","ARUQ6","N",2024-08-05,5,"Yarrow",4,2,1,"EB",NA
"883","ARUQ6","N",2024-08-05,5,"xxxmoss",8,2,1,"EB",NA
"884","ARUQ6","N",2024-08-05,5,"xxxlitter",73,2,1,"EB",NA
"885","ARUQ6","N",2024-08-05,5,"Senecio",2,2,1,"EB",NA
"886","ARUQ6","N",2024-08-05,5,"Stellaria",2,21,1,"EB",NA
"887","ARUQ6","N",2024-08-05,5,"Artemisia",1,2,1,"EB",NA
"888","ARUQ6","E",2024-08-05,5,"xxxbareground",76,2,1,"EB",NA
"889","ARUQ6","E",2024-08-05,5,"xxxmoss",15,2,1,"EB",NA
"890","ARUQ6","E",2024-08-05,5,"Salix Arctica",9,29,1,"EB",NA
"891","ARUQ6","E",2024-08-05,5,"Graminoid/horsetails",2,2,31,"EB",NA
"892","ARUQ6","E",2024-08-05,5,"otherforb",7,30,1,"EB",NA
"893","ARUQ6","E",2024-08-05,5,"Pedicularis Vertisilata",2,3,94,"EB",NA
"894","ARUQ6","E",2024-08-05,5,"Pedicularis Capitata",2,2,1,"EB",NA
"895","ARUQ6","E",2024-08-05,5,"Saxifrage",1,2,1,"EB",NA
"896","ARUQ6","E",2024-08-05,5,"xxxlitter",3,2,1,"EB",NA
"897","ARUQ6","S",2024-08-05,5,"xxxbareground",51,2,1,"EB",NA
"898","ARUQ6","S",2024-08-05,5,"xxxlitter",17,2,1,"EB",NA
"899","ARUQ6","S",2024-08-05,5,"Salix Arctica",20,8,1,"EB",NA
"900","ARUQ6","S",2024-08-05,5,"otherforb",9,12,1,"EB",NA
"901","ARUQ6","S",2024-08-05,5,"Pedicularis Vertisilata",5,27,16,"EB",NA
"902","ARUQ6","S",2024-08-05,5,"Graminoid/horsetails",29,2,1,"EB",NA
"903","ARUQ6","S",2024-08-05,5,"Artemisia",3,2,1,"EB",NA
"904","ARUQ6","S",2024-08-05,5,"xxxmoss",10,2,1,"EB",NA
"905","ARUQ6","W",2024-08-05,5,"Astragalus",26,32,92,"EB",NA
"906","ARUQ6","W",2024-08-05,5,"Oxytropis",6,14,1,"EB",NA
"907","ARUQ6","W",2024-08-05,5,"xxxmoss",45,2,1,"EB",NA
"908","ARUQ6","W",2024-08-05,5,"xxxlitter",45,2,1,"EB",NA
"909","ARUQ6","W",2024-08-05,5,"Graminoid/horsetails",2,2,14,"EB",NA
"910","ARUQ5","Core",2024-08-05,0,"Lupine",66,11,1,"EB",NA
"911","ARUQ5","Core",2024-08-05,0,"Salix Arctica",24,25,1,"EB",NA
"912","ARUQ5","Core",2024-08-05,0,"Yarrow",9,2,1,"EB",NA
"913","ARUQ5","Core",2024-08-05,0,"Graminoid/horsetails",3,2,51,"EB",NA
"914","ARUQ5","Core",2024-08-05,0,"Castilleja",5,2,1,"EB",NA
"915","ARUQ5","Core",2024-08-05,0,"Oxytropis",2,2,1,"EB",NA
"916","ARUQ5","Core",2024-08-05,0,"Polygonum viviparum",1,3,26,"EB",NA
"917","ARUQ5","Core",2024-08-05,0,"xxxlitter",8,2,1,"EB",NA
"918","ARUQ5","Core",2024-08-05,0,"xxxmoss",2,2,1,"EB",NA
"919","ARUQ5","N",2024-08-05,5,"Dryas",29,5,1,"EB",NA
"920","ARUQ5","N",2024-08-05,5,"Lupine",16,21,1,"EB",NA
"921","ARUQ5","N",2024-08-05,5,"Salix Arctica",52,21,1,"EB",NA
"922","ARUQ5","N",2024-08-05,5,"xxxmoss",7,2,1,"EB",NA
"923","ARUQ5","N",2024-08-05,5,"Pedicularis Capitata",4,14,101,"EB",NA
"924","ARUQ5","N",2024-08-05,5,"Petasites frigidus",3,2,1,"EB",NA
"925","ARUQ5","N",2024-08-05,5,"Graminoid/horsetails",1,2,1,"EB",NA
"926","ARUQ5","N",2024-08-05,5,"otherforb",1,3,1,"EB","Sauceria "
"927","ARUQ5","E",2024-08-05,5,"Dryas",10,2,1,"EB",NA
"928","ARUQ5","E",2024-08-05,5,"Petasites frigidus",3,2,1,"EB",NA
"929","ARUQ5","E",2024-08-05,5,"Lupine",4,2,1,"EB",NA
"930","ARUQ5","E",2024-08-05,5,"Salix Richardsonii ",72,8,77,"EB",NA
"931","ARUQ5","E",2024-08-05,5,"Monkshood",3,3,1,"EB",NA
"932","ARUQ5","E",2024-08-05,5,"xxxlitter",16,2,1,"EB",NA
"933","ARUQ5","E",2024-08-05,5,"otherforb",1,2,1,"EB","Polimonacea"
"934","ARUQ5","E",2024-08-05,5,"Stellaria",1,2,1,"EB",NA
"935","ARUQ5","S",2024-08-05,5,"Lupine",47,25,1,"EB",NA
"936","ARUQ5","S",2024-08-05,5,"Senecio",3,14,24,"EB",NA
"937","ARUQ5","S",2024-08-05,5,"Pedicularis Vertisilata",8,22,1,"EB",NA
"938","ARUQ5","S",2024-08-05,5,"Polygonum viviparum",1,14,1,"EB",NA
"939","ARUQ5","S",2024-08-05,5,"Graminoid/horsetails",8,2,1,"EB",NA
"940","ARUQ5","S",2024-08-05,5,"Castilleja",2,3,1,"EB",NA
"941","ARUQ5","S",2024-08-05,5,"Petasites frigidus",2,2,1,"EB",NA
"942","ARUQ5","S",2024-08-05,5,"xxxmoss",9,2,1,"EB",NA
"943","ARUQ5","S",2024-08-05,5,"xxxlitter",11,2,1,"EB",NA
"944","ARUQ5","S",2024-08-05,5,"Salix Arctica",20,14,1,"EB",NA
"945","ARUQ5","S",2024-08-05,5,"Oxytropis",3,2,1,"EB",NA
"946","ARUQ5","S",2024-08-05,5,"Saxifrage",2,2,1,"EB",NA
"947","ARUQ5","S",2024-08-05,5,"Monkshood",1,3,1,"EB",NA
"948","ARUQ5","S",2024-08-05,5,"Saxifrage",1,2,1,"EB",NA
"949","ARUQ5","S",2024-08-05,5,"Stellaria",2,14,1,"EB",NA
"950","ARUQ5","W",2024-08-05,5,"Dryas",33,2,1,"EB",NA
"951","ARUQ5","W",2024-08-05,5,"Salix Arctica",18,2,1,"EB",NA
"952","ARUQ5","W",2024-08-05,5,"xxxlitter",13,2,1,"EB",NA
"953","ARUQ5","W",2024-08-05,5,"Graminoid/horsetails",2,2,9,"EB",NA
"954","ARUQ5","W",2024-08-05,5,"Polygonum viviparum",2,22,1,"EB",NA
"955","ARUQ5","W",2024-08-05,5,"Lupine",19,3,93,"EB",NA
"956","ARUQ5","W",2024-08-05,5,"xxxmoss",8,2,1,"EB",NA
"957","ARUQ5","W",2024-08-05,5,"Pedicularis spp",1,2,1,"EB",NA
"958","ARUQ5","W",2024-08-05,5,"Saxifrage",1,2,1,"EB",NA
"959","ARUQ4","Core",2024-08-05,0,"xxxmoss",15,2,1,"EB",NA
"960","ARUQ4","Core",2024-08-05,0,"xxxlitter",22,2,1,"EB",NA
"961","ARUQ4","Core",2024-08-05,0,"Salix Richardsonii ",62,2,58,"EB",NA
"962","ARUQ4","Core",2024-08-05,0,"Graminoid/horsetails",5,18,1,"EB",NA
"963","ARUQ4","N",2024-08-05,5,"Graminoid/horsetails",13,2,42,"EB",NA
"964","ARUQ4","N",2024-08-05,5,"xxxmoss",19,2,1,"EB",NA
